CHROM,POS,T_STAT,P,BETA,SE
1,17619635,-0.484635,0.628228,-0.495647,1.02272
1,17625325,1.03721,0.300326,1.71761,1.65598
1,17626736,-0.767888,0.443053,-0.797393,1.03842
1,17626831,-0.624318,0.532811,-1.05268,1.68613
1,17640390,-0.660852,0.509126,-0.694431,1.05081
1,17653022,0.977011,0.329214,1.24104,1.27024
1,17659397,-0.309301,0.75727,-0.324319,1.04855
1,17659784,0.0847694,0.932491,0.112156,1.32307
1,17669795,-0.518397,0.604497,-0.525116,1.01296
1,17695804,0.0235561,0.98122,0.0371169,1.57568
1,17696534,-1.18281,0.237658,-1.26907,1.07293
1,17699657,-0.0687382,0.945236,-0.0775766,1.12858
1,17704870,-2.69505,0.00736499,-2.74528,1.01864
1,17709610,1.49668,0.135345,2.31975,1.54993
1,17711883,-1.67377,0.0950369,-1.73465,1.03637
1,17721132,-2.96101,0.00326797,-4.18187,1.41231
1,17721371,0.248402,0.803964,0.261261,1.05177
1,17738731,-0.492048,0.622983,-0.513209,1.04301
1,17760469,1.07892,0.281341,1.07144,0.993067
1,17761123,0.102055,0.918769,0.143176,1.40293
1,17764220,-0.235988,0.813575,-0.287608,1.21874
1,17766220,-1.18857,0.235385,-1.37035,1.15293
1,17767304,0.513849,0.60767,0.593616,1.15524
1,17768126,0.214356,0.83039,0.262849,1.22623
1,17789973,1.43129,0.153207,1.48609,1.03829
1,17804393,1.87149,0.0620809,2.01276,1.07549
1,17807013,-1.58502,0.113833,-2.26747,1.43056
1,17809680,0.260988,0.79425,0.267793,1.02608
1,17828170,-0.502625,0.615533,-0.518295,1.03118
1,17839714,2.70399,0.00717364,4.20712,1.55589
1,17854854,-0.687997,0.491894,-0.691015,1.00439
1,17855975,-0.273186,0.784866,-0.387935,1.42004
1,17856555,2.53168,0.0117729,3.7805,1.49328
1,17857859,-0.933489,0.351188,-0.950747,1.01849
1,17859465,-1.47197,0.141896,-2.22167,1.50932
1,17864433,0.964599,0.335388,1.4093,1.46102
1,17874099,-0.350204,0.726389,-0.530362,1.51444
1,17884056,-1.08291,0.279566,-1.11148,1.02638
1,17892183,0.275924,0.782763,0.281856,1.0215
1,17898008,-0.520634,0.602939,-0.757189,1.45436
1,17899100,-0.294913,0.768229,-0.293117,0.993911
1,17918137,-2.38307,0.0176828,-2.53768,1.06488
1,17921280,0.434196,0.664404,0.544757,1.25463
1,17927518,-0.51294,0.608305,-0.759311,1.48031
1,17936026,-1.59571,0.111424,-1.59668,1.00061
1,17960440,-0.993391,0.321181,-1.54084,1.55109
1,17961116,0.946271,0.34464,1.35783,1.43492
1,17962467,-0.74576,0.456295,-0.782412,1.04915
1,17966265,0.701259,0.483591,0.828532,1.18149
1,17973561,-0.112524,0.91047,-0.117737,1.04633
1,17974573,-0.53008,0.596381,-0.543732,1.02575
1,17978560,-0.732231,0.4645,-0.749239,1.02323
1,17982286,1.05088,0.294011,1.09503,1.04201
1,18006661,-0.412207,0.680431,-0.581186,1.40994
1,18009865,-1.42925,0.153794,-1.51332,1.05882
1,18021543,0.852634,0.394425,0.882334,1.03483
1,18030731,0.899596,0.368932,0.976893,1.08592
1,18033542,0.528773,0.597286,0.608982,1.15169
1,18035077,-1.02978,0.303801,-1.05937,1.02874
1,18035245,-1.39605,0.163553,-2.18629,1.56605
1,18055648,0.367495,0.713464,0.368906,1.00384
1,18057236,-0.320762,0.748575,-0.346423,1.08
1,18057594,0.132128,0.894956,0.20194,1.52837
1,18071020,-0.28741,0.773962,-0.302881,1.05383
1,18074266,-2.25041,0.0250213,-2.23747,0.994253
1,18075367,0.0624062,0.950274,0.0674447,1.08074
1,18076784,1.3142,0.189609,1.80978,1.3771
1,18078784,-0.713734,0.47585,-0.74559,1.04463
1,18090856,0.888371,0.37493,0.897582,1.01037
1,18095507,-0.0795539,0.936636,-0.0809419,1.01745
1,18111054,1.18785,0.235669,1.72451,1.45179
1,18121346,-0.346676,0.729036,-0.354965,1.02391
1,18122035,-0.732075,0.464595,-1.05719,1.44409
1,18125161,-0.479477,0.631888,-0.523025,1.09082
1,18125187,0.76682,0.443687,0.789432,1.02949
1,18129339,0.564576,0.572711,0.58967,1.04445
1,18138011,-0.816605,0.41469,-1.03946,1.27291
1,18138215,1.37276,0.170676,1.53371,1.11725
1,18138402,-0.775346,0.43864,-1.15661,1.49174
1,18138899,-0.116457,0.907355,-0.116876,1.0036
1,18151007,1.76816,0.0778749,1.7519,0.990808
1,18159302,-2.19966,0.0284607,-2.82109,1.28251
1,18160776,-1.64095,0.101673,-2.40221,1.46391
1,18163925,-1.61262,0.107696,-2.14819,1.33211
1,18170814,0.922969,0.356636,1.06676,1.15579
1,18173308,1.31889,0.188038,1.37651,1.04369
1,18174074,1.22214,0.222449,1.43374,1.17314
1,18175013,0.841651,0.400537,0.8232,0.978077
1,18175645,-2.29346,0.0223922,-3.15672,1.3764
1,18176694,-0.670069,0.50324,-0.709496,1.05884
1,18189248,-0.0715771,0.942978,-0.078499,1.0967
1,18212409,-0.933065,0.351406,-1.01212,1.08473
1,18242773,-0.644004,0.51998,-0.701728,1.08963
1,18249162,-2.05002,0.0410801,-2.21517,1.08056
1,18249982,-0.440437,0.659883,-0.698323,1.58552
1,18250388,-0.338212,0.735399,-0.459669,1.35911
1,18266993,-2.0313,0.0429525,-2.40592,1.18442
1,18273166,0.56514,0.572328,0.569837,1.00831
1,18282640,-3.07455,0.0022678,-3.24417,1.05517
1,18289118,0.990763,0.322461,1.09816,1.1084
1,18290145,0.85096,0.395352,0.876284,1.02976
1,18293683,0.473846,0.635894,0.479901,1.01278
1,18297642,0.653263,0.514001,0.920532,1.40913
1,18297681,-1.04757,0.295534,-1.09533,1.04559
1,18298898,1.33937,0.181288,1.38222,1.03199
1,18309249,0.74794,0.454981,0.792338,1.05936
1,18313107,2.79535,0.00545995,2.95224,1.05613
1,18320499,0.572437,0.56738,0.594504,1.03855
1,18342636,-0.202993,0.83925399999999994,-0.2017,0.993632
1,18346327,0.43674,0.66256,0.452198,1.0354
1,18349360,1.33827,0.181646,1.3781,1.02976
1,18355363,-0.718077,0.473171,-0.751131,1.04603
1,18363189,0.19433,0.846026,0.233373,1.20091
1,18363575,0.873416,0.383014,0.849617,0.972752
1,18364456,0.936141,0.349823,0.946148,1.01069
1,18365084,2.0001,0.0462346,2.08463,1.04226
1,18386824,2.09666,0.0367149,2.23664,1.06676
1,18390468,-0.112812,0.910242,-0.119333,1.0578
1,18394105,1.09538,0.274076,1.15859,1.0577
1,18406132,-0.701167,0.483648,-0.796622,1.13614
1,18423154,0.699443,0.484723,0.779453,1.11439
1,18428858,-1.09614,0.273743,-1.1419,1.04174
1,18437550,0.646652,0.518266,0.703493,1.0879
1,18448518,-0.0541579,0.956839,-0.0545093,1.00649
1,18457900,-0.990898,0.322395,-1.47718,1.49075
1,18459756,-0.0341967,0.972739,-0.0351353,1.02745
1,18466394,-0.878282,0.380372,-0.901596,1.02654
1,18466595,-1.41775,0.157121,-1.47034,1.0371
1,18507111,-0.731996,0.464643,-0.73058,0.998066
1,18537615,1.56239,0.119068,1.5275,0.977673
1,18540515,-0.582308,0.560721,-0.787677,1.35268
1,18545739,0.969668,0.332858,1.63688,1.68808
1,18547462,0.0968988,0.92286,0.0974778,1.00597
1,18565220,-1.80743,0.0715228,-1.79339,0.992234
1,18591212,-2.3475,0.0194365,-2.39222,1.01905
1,18601394,0.0633894,0.949491,0.0646842,1.02043
1,18603493,-0.0105138,0.991617,-0.010546700000000001,1.00313
1,18628138,1.07431,0.283396,1.153,1.07325
1,18638285,-0.967321,0.334027,-0.993474,1.02704
1,18639016,0.428539,0.668513,0.449599,1.04914
1,18648313,-2.36943,0.0183382,-2.40632,1.01557
1,18650293,1.76985,0.0775914,1.79933,1.01666
1,18658397,-0.962588,0.336395,-0.993092,1.03169
1,18668426,-0.704958,0.481289,-0.927936,1.3163
1,18671554,0.797495,0.425685,0.849479,1.06518
1,18690082,0.0846733,0.932568,0.130741,1.54407
1,18690648,0.00536307,0.995724,0.00559274,1.04282
1,18690898,0.157747,0.874744,0.173152,1.09766
1,18691333,1.85391,0.0645626,2.93533,1.58331
1,18699442,1.21946,0.223462,1.28098,1.05045
1,18701388,-1.363,0.173727,-1.40654,1.03194
1,18702482,1.02612,0.305518,1.11843,1.08996
1,18724194,1.53007,0.126871,1.57396,1.02869
1,18734587,0.873075,0.383199,0.929504,1.06463
1,18735447,-0.719268,0.472439,-0.704301,0.979192
1,18736943,1.64124,0.101614,1.90053,1.15799
1,18740015,0.37588,0.707226,0.44525,1.18455
1,18741846,1.50626,0.13287,1.69361,1.12438
1,18743118,1.42839,0.154041,1.55472,1.08844
1,18747375,-1.60284,0.10984,-2.35433,1.46885
1,18751156,1.2232,0.222047,1.2378,1.01193
1,18753107,0.869102,0.385365,0.896604,1.03164
1,18753519,1.0458,0.29635,1.14395,1.09386
1,18757559,0.00128049,0.998979,0.00127897,0.998815
1,18758001,0.166008,0.868243,0.171028,1.03024
1,18758630,0.731903,0.4647,1.00892,1.37849
1,18758729,0.0727346,0.942057,0.101607,1.39695
1,18758928,-0.0600451,0.952153,-0.0632165,1.05282
1,18760850,0.202743,0.83945,0.228207,1.1256
1,18761176,1.95753,0.0510516,3.06908,1.56784
1,18761215,-1.51608,0.130368,-2.25847,1.48968
1,18762879,-0.218888,0.826861,-0.219869,1.00448
1,18770845,0.0205178,0.983642,0.0244266,1.19051
1,18777588,-1.1058,0.269546,-1.16966,1.05775
1,18778823,-1.09401,0.274675,-1.16645,1.06621
1,18780226,0.49916,0.617969,0.5072,1.01611
1,18782879,-1.67582,0.094634,-1.69655,1.01237
1,18788037,0.0505302,0.959728,0.080392,1.59097
1,18789155,-1.59698,0.111139,-1.62811,1.01949
1,18792323,3.31292,0.00101613,3.76316,1.1359
1,18809342,0.434731,0.664016,0.442364,1.01756
1,18820779,-1.59804,0.110904,-2.40148,1.50276
1,18839514,2.78798,0.0055829,2.86073,1.02609
1,18857431,-0.465069,0.642161,-0.461539,0.992411
1,18859317,0.274872,0.783571,0.289567,1.05346
1,18861319,-1.12975,0.259328,-1.12674,0.997333
1,18874260,0.214819,0.830029,0.342896,1.5962
1,18876220,0.529413,0.596843,0.828139,1.56426
1,18879381,2.54148,0.0114537,3.74189,1.47233
1,18884997,0.660345,0.509451,0.724273,1.09681
1,18888286,-2.41356,0.0162922,-2.42762,1.00583
1,18895425,3.70382,2.45408e-4,4.78961,1.29315
1,18895445,-1.95711,0.051101,-1.96374,1.00339
1,18908818,1.24151,0.215218,1.82172,1.46734
1,18912214,-0.906995,0.365011,-0.929868,1.02522
1,18913093,-1.16522,0.244694,-1.18901,1.02041
1,18919208,1.00787,0.314189,1.07595,1.06755
1,18921062,-0.722757,0.470295,-0.90661,1.25438
1,18921124,-0.950378,0.342553,-0.990643,1.04237
1,18922866,0.729922,0.465909,0.761401,1.04313
1,18924515,0.668442,0.504276,0.692103,1.0354
1,18930848,0.977318,0.329063,1.48141,1.51579
1,18930923,0.224068,0.822831,0.235108,1.04927
1,18934157,-1.37301,0.170597,-1.75904,1.28116
1,18938565,0.022895,0.981747,0.0304521,1.33007
1,18941612,2.73409,0.0065618,3.81392,1.39495
1,18941781,-0.915268,0.360658,-0.961766,1.0508
1,18943607,0.935844,0.349976,1.08128,1.15541
1,18946574,-0.0728545,0.941962,-0.0760562,1.04395
1,18946880,-0.349221,0.727126,-0.367294,1.05175
1,18948386,1.21297,0.225932,1.89888,1.56548
1,18949772,0.0838057,0.933257,0.123404,1.4725
1,18949880,1.14142,0.254448,1.54452,1.35316
1,18956615,-1.50436,0.133358,-1.53259,1.01876
1,18965349,0.75695,0.449571,0.758385,1.0019
1,18965582,-0.36784,0.713207,-0.463112,1.259
1,18966125,-0.476371,0.634097,-0.486258,1.02076
1,19004333,-1.63691,0.102515,-2.30616,1.40884
1,19007633,0.36783,0.713214,0.372895,1.01377
1,19017748,-0.667884,0.504632,-0.703828,1.05382
1,19026508,-1.51232,0.131322,-1.56031,1.03173
1,19030360,-1.55989,0.119657,-1.63642,1.04906
1,19030707,1.133,0.257963,1.37999,1.218
1,19031032,0.495928,0.620245,0.5546,1.11831
1,19031461,-0.346104,0.729465,-0.533461,1.54133
1,19032038,0.208527,0.834934,0.207537,0.995253
1,19043184,-0.749494,0.454045,-0.798385,1.06523
1,19044529,-2.89992,0.00395977,-2.99304,1.03211
1,19045052,1.84399,0.0659989,2.70565,1.46728
1,19050785,0.677292,0.498652,0.69698,1.02907
1,19052805,1.42519,0.154962,1.50318,1.05472
1,19056118,-1.21691,0.224431,-1.69563,1.3934
1,19060112,2.53207,0.01176,2.55813,1.01029
1,19061502,-3.2775,0.00114838,-3.42471,1.04492
1,19067324,0.160063,0.87292,0.168661,1.05372
1,19068159,1.15131,0.250362,1.21811,1.05802
1,19068205,2.68,0.00769769,4.11452,1.53527
1,19071847,-0.926323,0.354894,-0.948301,1.02373
1,19080104,-2.91656,0.00375914,-4.51039,1.54648
1,19081706,1.32586,0.185721,1.58462,1.19517
1,19086448,1.05307,0.293011,1.44149,1.36885
1,19086476,0.606309,0.544688,0.898171,1.48137
1,19087280,0.170214,0.864937,0.178426,1.04825
1,19088859,-0.0317919,0.974655,-0.0324253,1.01992
1,19091384,0.731405,0.465003,0.768972,1.05136
1,19093538,1.82552,0.0687446,1.84757,1.01208
1,19096588,-0.305757,0.759965,-0.305668,0.999707
1,19111411,0.606814,0.544354,0.635477,1.04724
1,19136335,-1.16552,0.244574,-1.64838,1.41429
1,19141819,-0.722638,0.470367,-0.731735,1.01259
1,19158599,-1.25592,0.209954,-1.28097,1.01995
1,19162386,2.12952,0.0338835,3.55356,1.66871
1,19163982,1.47198,0.141892,1.96971,1.33814
1,19165228,2.30981,0.021459,3.18365,1.37831
1,19165634,2.29522,0.02229,2.66674,1.16186
1,19171549,3.34404,9.11767e-4,3.52736,1.05482
1,19198204,0.222171,0.824305,0.327618,1.47462
1,19203577,-0.174075,0.861903,-0.175119,1.006
1,19213595,-0.935126,0.350345,-0.934752,0.9996
1,19216788,0.338654,0.735066,0.338753,1.00029
1,19221537,1.88097,0.0607761,1.87873,0.998807
1,19222761,-1.25011,0.212066,-1.2538,1.00296
1,19229304,-1.9063,0.0574001,-1.90447,0.999038
1,19237563,-1.36858,0.171977,-2.22884,1.62858
1,19247076,-1.72603,0.085193,-1.73317,1.00413
1,19252260,0.35604,0.722018,0.362795,1.01897
1,19261712,1.41197,0.158815,1.39625,0.988864
1,19266885,-0.869708,0.385035,-0.847091,0.973996
1,19270270,-0.23069,0.817685,-0.234005,1.01437
1,19271690,2.01997,0.0441208,2.0327,1.0063
1,19272777,1.16409,0.245152,1.34959,1.15935
1,19275218,0.899505,0.36898,0.888316,0.987561
1,19276894,-0.982847,0.326337,-0.987695,1.00493
1,19279845,-0.722522,0.470439,-0.760707,1.05285
1,19281507,-2.58794,0.0100429,-2.523,0.974909
1,19284502,0.612807,0.540388,0.677929,1.10627
1,19286199,1.3671,0.172441,1.61842,1.18384
1,19289306,-0.335288,0.737601,-0.349224,1.04156
1,19320781,-0.0536594,0.957236,-0.0554386,1.03316
1,19346060,-1.54668,0.122811,-1.63142,1.05478
1,19351602,0.391929,0.695341,0.386502,0.986154
1,19363411,1.82803,0.0683649,1.83221,1.00229
1,19366503,0.386004,0.69972,0.402428,1.04255
1,19373077,2.49048,0.0132034,3.69143,1.48222
1,19378805,-2.92458,0.00366583,-4.70846,1.60996
1,19380153,0.859536,0.390612,0.870986,1.01332
1,19383384,-0.676888,0.498908,-0.689859,1.01916
1,19385979,-0.531671,0.595279,-0.590748,1.11112
1,19392246,-1.17668,0.240096,-1.16493,0.99002
1,19395364,0.985106,0.325228,1.39939,1.42054
1,19398810,-0.117955,0.906168,-0.122269,1.03657
1,19409378,-0.439402,0.660632,-0.449972,1.02405
1,19423868,0.632611,0.527386,0.984053,1.55554
1,19443143,1.11984,0.263521,1.15921,1.03515
1,19453850,0.312046,0.755185,0.311603,0.998582
1,19459530,-2.1,0.0364186,-2.12319,1.01104
1,19461176,0.994799,0.320497,1.01682,1.02214
1,19461433,-0.686554,0.492802,-0.689722,1.00461
1,19473089,1.74431,0.0819515,2.62177,1.50304
1,19473230,0.955441,0.33999,1.38466,1.44923
1,19473949,-1.32383,0.186391,-1.38049,1.0428
1,19476748,0.140483,0.888356,0.15496,1.10305
1,19482977,-2.31119,0.0213818,-2.36395,1.02283
1,19483781,-0.786911,0.431847,-0.938582,1.19274
1,19488728,-2.4237,0.0158514,-2.41087,0.994706
1,19493370,-1.10674,0.269139,-1.11845,1.01058
1,19494501,-0.868523,0.385682,-1.03036,1.18634
1,19495378,0.322461,0.747289,0.328591,1.01901
1,19498072,0.262417,0.793149,0.282896,1.07804
1,19498388,0.836825,0.403242,1.11485,1.33224
1,19498927,-1.06222,0.288843,-1.11033,1.0453
1,19512192,0.0504187,0.959816,0.0684441,1.35752
1,19513825,-0.778754,0.436632,-0.968066,1.2431
1,19516550,-1.43891,0.151037,-1.49597,1.03965
1,19520241,1.78256,0.0754943,2.76756,1.55258
1,19524198,-1.51176,0.131465,-1.5143,1.00168
1,19535409,0.995992,0.319918,1.04567,1.04988
1,19538153,0.47016,0.638523,0.469203,0.997965
1,19539234,-1.10585,0.269524,-1.19066,1.07669
1,19541629,-1.95183,0.0517271,-2.13359,1.09312
1,19547841,-0.329127,0.742249,-0.339719,1.03218
1,19551820,0.267735,0.789055,0.274794,1.02637
1,19554586,0.772873,0.440101,1.20859,1.56376
1,19554924,0.360414,0.718748,0.456519,1.26665
1,19568836,1.04169,0.298248,1.10435,1.06015
1,19572450,-0.778096,0.437019,-0.817895,1.05115
1,19581244,-0.901519,0.36791,-0.967388,1.07306
1,19596378,0.256527,0.797689,0.264329,1.03041
1,19599377,-1.17903,0.23916,-1.87378,1.58926
1,19600792,0.885653,0.376391,0.942314,1.06398
1,19601771,-1.44449,0.149463,-1.44667,1.00151
1,19615342,-0.852722,0.394376,-1.00627,1.18007
1,19619307,-0.0889824,0.929145,-0.0929256,1.04431
1,19621526,-0.533085,0.594301,-0.536497,1.0064
1,19626341,-0.66309,0.507694,-0.710177,1.07101
1,19637096,0.173477,0.862373,0.178674,1.02996
1,19639034,-0.677309,0.498642,-1.00512,1.48399
1,19639527,1.41741,0.157222,1.41101,0.995485
1,19639893,0.115945,0.907761,0.12685,1.09406
1,19641103,0.807234,0.42006,0.836896,1.03675
1,19642275,1.01638,0.310125,1.46887,1.44519
1,19642901,0.196268,0.84451,0.198581,1.01178
1,19643331,-1.34492,0.179492,-1.92108,1.4284
1,19647647,2.3188,0.0209606,2.34544,1.01149
1,19655644,1.20816,0.227772,1.25413,1.03805
1,19665048,-0.101849,0.918933,-0.106369,1.04437
1,19674425,-0.217512,0.827931,-0.240485,1.10562
1,19680171,-0.679051,0.497538,-0.712462,1.0492
1,19684692,0.731031,0.465232,1.16563,1.5945
1,19685636,-0.366798,0.713983,-0.433205,1.18104
1,19690615,1.80294,0.0722271,2.19442,1.21713
1,19691145,-0.405192,0.685575,-0.439887,1.08563
1,19691527,-0.778188,0.436965,-0.796976,1.02414
1,19693692,0.927781,0.354138,1.04851,1.13013
1,19694515,-1.14569,0.252678,-1.17397,1.02468
1,19696354,-0.256293,0.79787,-0.394484,1.53919
1,19698990,-0.250272,0.802518,-0.374039,1.49453
1,19699623,0.279312,0.780165,0.27971,1.00143
1,19704727,-0.607942,0.543606,-0.62997,1.03623
1,19714828,-1.35035,0.177744,-1.82105,1.34857
1,19723585,1.04734,0.29564,1.08981,1.04055
1,19725141,-0.419851,0.674843,-0.478357,1.13935
1,19726531,-0.998436,0.318733,-1.64603,1.64861
1,19734671,-1.91499,0.0562795,-2.33546,1.21957
1,19739040,0.949287,0.343106,0.945912,0.996445
1,19742995,1.54711,0.122709,2.02147,1.30662
1,19748693,-0.488253,0.625665,-0.502266,1.0287
1,19753292,0.172757,0.862938,0.215036,1.24473
1,19755116,-1.03389,0.301877,-1.03511,1.00118
1,19766226,1.45069,0.14773,1.50948,1.04052
1,19768013,-0.888644,0.374783,-1.07515,1.20987
1,19771541,-1.68741,0.0923832,-1.73765,1.02977
1,19771565,0.116751,0.907122,0.134815,1.15472
1,19777297,-0.00223226,0.99822,-0.00235967,1.05708
1,19777811,0.169385,0.865588,0.23661,1.39688
1,19780604,0.245782,0.80599,0.402601,1.63804
1,19780662,-1.29897,0.194777,-1.38259,1.06437
1,19781053,0.46784,0.640179,0.547335,1.16992
1,19782362,0.243273,0.807931,0.391901,1.61095
1,19789341,-1.06019,0.289763,-1.32121,1.24621
1,19795223,-0.572712,0.567194,-0.583661,1.01912
1,19809390,0.785748,0.432528,0.808827,1.02937
1,19823548,-0.271728,0.785986,-0.281357,1.03544
1,19825157,0.13319,0.894117,0.212138,1.59275
1,19829328,1.53355,0.126011,1.55283,1.01257
1,19830362,3.65581,2.94228e-4,5.81295,1.59006
1,19830620,0.625843,0.531811,0.770075,1.23046
1,19846463,-1.2116,0.226453,-1.19984,0.990295
1,19848831,-1.04192,0.298143,-1.2047,1.15623
1,19856741,-1.11622,0.265068,-1.67574,1.50127
1,19861056,-2.30845,0.0215356,-2.3324,1.01038
1,19862474,-0.690165,0.490531,-0.982656,1.4238
1,19865655,1.30067,0.194198,1.36321,1.04809
1,19870038,-0.598444,0.549917,-0.611748,1.02223
1,19884623,1.94072,0.0530657,2.05829,1.06058
1,19888469,0.252376,0.800893,0.358379,1.42002
1,19895002,1.32623,0.185596,1.93238,1.45705
1,19895929,1.65617,0.0985514,1.67661,1.01234
1,19908497,-0.870953,0.384355,-0.916552,1.05236
1,19909881,-0.676562,0.499114,-0.674499,0.996951
1,19911068,1.40404,0.161163,1.46315,1.04211
1,19917750,1.66278,0.0972193,1.66832,1.00333
1,19921887,1.74377,0.0820456,1.77728,1.01922
1,19929368,-2.82173,0.00503932,-2.86508,1.01536
1,19957858,0.078920100000000007,0.93714,0.089559,1.13481
1,19986933,-1.87679,0.0613492,-2.7376,1.45867
1,20005157,1.06379,0.288132,1.11288,1.04615
1,20006729,-2.03744,0.0423307,-2.04753,1.00495
1,20012092,-0.54261,0.587732,-0.598543,1.10308
1,20020967,1.50084,0.134265,1.53566,1.02319
1,20021856,0.348743,0.727485,0.357236,1.02435
1,20024310,-0.960171,0.337608,-1.37769,1.43483
1,20028353,0.874315,0.382525,0.913551,1.04488
1,20034045,-0.338895,0.734885,-0.404608,1.1939
1,20036152,1.21423,0.225451,1.6479,1.35716
1,20036585,-0.217492,0.827947,-0.227406,1.04558
1,20043675,-1.52266,0.128715,-1.63848,1.07607
1,20044286,-0.91074600000000006,0.363034,-0.933789,1.0253
1,20046330,0.00990615,0.992102,0.0102898,1.03872
1,20048207,0.0478989,0.961823,0.0487269,1.01729
1,20049436,1.52353,0.128497,1.59793,1.04883
1,20060727,-2.38695,0.0175001,-2.5409,1.0645
1,20068975,0.400408,0.689092,0.415179,1.03689
1,20085977,1.38584,0.166647,1.57338,1.13533
1,20092221,0.220609,0.825521,0.230271,1.0438
1,20097294,0.640055,0.522541,0.667375,1.04269
1,20097531,0.337556,0.735893,0.36154,1.07105
1,20098423,-0.6667,0.505388,-1.03428,1.55134
1,20102843,2.02454,0.0436459,2.1089,1.04167
1,20138474,1.11191,0.266915,1.15301,1.03697
1,20141419,1.18561,0.236552,1.23859,1.04469
1,20144320,1.07115,0.284813,1.11014,1.0364
1,20155614,-0.167974,0.866697,-0.170306,1.01388
1,20161253,0.711577,0.477184,0.72114,1.01344
1,20163637,-0.17589,0.860478,-0.189088,1.07504
1,20164452,0.0542536,0.956763,0.0556704,1.02611
1,20179098,-0.440171,0.660075,-0.464375,1.05499
1,20183451,-0.945425,0.345071,-1.5115,1.59875
1,20199266,-0.348772,0.727463,-0.363937,1.04348
1,20208404,0.574181,0.566201,0.587093,1.02249
1,20209439,0.588576,0.556512,0.614124,1.04341
1,20210901,-1.13608,0.256674,-1.17837,1.03723
1,20220887,-2.76546,0.00597466,-2.79987,1.01244
1,20226644,-3.33649,9.36123e-4,-3.36092,1.00732
1,20232635,-0.0527531,0.957958,-0.0838712,1.58988
1,20236696,1.53901,0.124674,1.58985,1.03304
1,20322847,-0.853963,0.393689,-0.943136,1.10442
1,20385098,-0.475363,0.634814,-0.499497,1.05077
1,20388332,-1.38779,0.166052,-1.45715,1.04998
1,20389168,1.07662,0.282365,1.70774,1.5862
1,20421697,0.0819506,0.934731,0.0881158,1.07523
1,20430485,-1.85966,0.0637418,-2.07296,1.11469
1,20437653,-1.67936,0.0939418,-2.17814,1.297
1,20439080,-0.216088,0.829041,-0.351589,1.62706
1,20460793,-0.293891,0.769009,-0.463923,1.57855
1,20466588,-0.277987,0.78118,-0.299515,1.07744
1,20499194,-1.96239,0.050481,-2.8179,1.43596
1,20564989,-3.68038,2.68203e-4,-5.02069,1.36418
1,20684956,-1.9133,0.0564961,-2.50153,1.30744
1,20685326,1.08762,0.277486,1.084,0.996675
1,20703445,-2.07542,0.038651,-2.08312,1.00371
1,20710800,0.713148,0.476213,1.11198,1.55926
1,20761530,0.797083,0.425924,1.22253,1.53376
